,IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
285028,2183013.0,0,0.18,'C',7,11,38,50,'B2','Regular',270,'R24'
547192,4138370.0,0,0.45,'C',7,3,38,71,'B1','Diesel',287,'R53'
69595,147378.0,0,1.0,'A',4,18,42,50,'B1','Regular',37,'R24'
433449,3153428.0,0,0.37,'D',5,11,28,95,'B3','Diesel',1054,'R24'
311041,2222857.0,0,0.08,'D',4,13,40,50,'B6','Regular',1064,'R11'
91131,1007780.0,0,0.61,'C',9,3,31,60,'B12','Regular',120,'R93'
96092,1014114.0,0,0.06,'D',12,7,36,50,'B12','Diesel',1232,'R93'
173065,1165889.0,0,0.16,'D',8,9,42,50,'B2','Diesel',1329,'R53'
150696,1121272.0,1,0.58,'C',6,13,42,50,'B1','Diesel',226,'R31'
55755,114720.0,0,0.09,'E',5,5,38,50,'B1','Regular',4348,'R72'
6631,19639.0,1,0.68,'A',4,3,52,50,'B13','Regular',31,'R82'
386545,3052518.0,0,0.34,'A',8,6,65,50,'B2','Diesel',26,'R24'
439917,3163422.0,0,0.29,'B',4,3,29,57,'B6','Regular',57,'R24'
587426,4178604.0,0,1.0,'B',5,5,42,50,'B1','Diesel',93,'R54'
6817,20002.0,1,0.75,'A',10,5,49,50,'B10','Diesel',12,'R24'
397425,3078396.0,0,1.0,'B',7,4,32,50,'B4','Regular',68,'R82'
330719,2263865.0,0,0.5,'E',4,7,80,50,'B1','Regular',3857,'R72'
591463,4182641.0,0,0.38,'C',8,15,44,100,'B5','Regular',194,'R82'
380271,3042559.0,0,0.81,'E',7,1,28,100,'B12','Regular',3317,'R93'
382186,3044525.0,0,0.73,'E',9,3,52,50,'B12','Regular',3339,'R11'
404808,3095697.0,0,1.0,'C',7,2,74,50,'B2','Regular',166,'R82'
262034,2123702.0,0,0.29,'B',6,3,60,58,'B2','Regular',94,'R53'
588776,4179954.0,0,0.48,'D',6,7,50,52,'B4','Regular',634,'R53'
553827,4145005.0,0,0.1,'D',10,13,29,85,'B11','Regular',1704,'R82'
359999,3007262.0,0,0.7,'D',10,3,36,50,'B12','Regular',583,'R93'
222906,2054667.0,0,0.52,'A',6,4,40,50,'B2','Diesel',16,'R24'
357558,3002013.0,0,0.2,'C',6,4,63,80,'B12','Diesel',384,'R73'
589265,4180443.0,0,0.14,'C',4,2,49,50,'B3','Diesel',128,'R54'
359790,3006815.0,0,0.43,'C',11,10,35,50,'B1','Diesel',181,'R82'
206199,2013315.0,0,0.05,'C',8,10,32,57,'B2','Regular',423,'R11'
50624,102750.0,0,1.0,'A',7,4,25,76,'B13','Regular',41,'R54'
424019,3136947.0,0,1.0,'E',4,14,32,72,'B2','Regular',3386,'R53'
358571,3004162.0,0,0.45,'D',7,3,51,50,'B12','Diesel',704,'R11'
298921,2207765.0,0,1.0,'C',5,17,51,50,'B2','Regular',120,'R24'
7105,20562.0,1,0.41,'C',7,11,56,64,'B1','Regular',286,'R24'
602828,5014334.0,0,0.45,'D',5,4,51,50,'B12','Diesel',648,'R21'
160578,1138169.0,0,0.29,'A',7,5,39,50,'B6','Diesel',23,'R24'
502133,4031831.0,0,0.16,'C',5,1,61,80,'B12','Regular',434,'R72'
428846,3145474.0,0,0.18,'D',5,5,50,50,'B3','Diesel',803,'R54'
305588,2217398.0,0,0.08,'C',5,0,50,50,'B1','Diesel',412,'R73'
371066,3030123.0,0,0.12,'C',4,0,47,50,'B12','Regular',465,'R72'
392799,3067387.0,0,0.13,'B',9,2,48,50,'B1','Diesel',63,'R52'
563096,4154274.0,0,1.0,'A',5,7,41,50,'B2','Regular',24,'R24'
353372,2286520.0,0,0.49,'E',4,18,56,50,'B6','Regular',3317,'R93'
408614,3104185.0,0,0.01,'C',9,8,45,50,'B12','Regular',127,'R72'
544378,4135556.0,0,0.04,'A',7,9,33,68,'B11','Diesel',23,'R24'
69082,146414.0,0,1.0,'D',6,9,37,90,'B1','Diesel',1182,'R82'
482071,3247862.0,0,0.08,'E',6,13,50,50,'B1','Diesel',3744,'R93'
259498,2119155.0,0,1.0,'D',11,4,52,50,'B1','Diesel',1385,'R53'
221195,2051724.0,0,1.0,'B',7,6,39,50,'B4','Regular',52,'R53'
154702,1125692.0,0,1.0,'A',6,11,52,50,'B1','Diesel',27,'R24'
53714,109545.0,0,0.28,'C',6,6,30,68,'B1','Diesel',101,'R24'
531729,4122907.0,0,1.0,'C',5,5,50,50,'B3','Regular',139,'R53'
19128,42562.0,0,1.0,'C',7,12,48,50,'B5','Regular',229,'R53'
308835,2220646.0,0,0.41,'E',5,1,59,50,'B3','Regular',3301,'R73'
200880,2003439.0,0,0.45,'E',10,4,41,50,'B12','Regular',4685,'R11'
305742,2217552.0,0,0.08,'E',4,2,53,50,'B2','Diesel',4128,'R52'
328521,2261666.0,0,0.08,'E',4,20,44,50,'B3','Regular',4348,'R72'
552567,4143745.0,1,0.73,'A',5,13,48,50,'B1','Regular',44,'R24'
411738,3111241.0,0,0.83,'C',8,16,57,67,'B13','Diesel',197,'R93'
323432,2256577.0,0,1.0,'D',7,15,33,50,'B2','Diesel',765,'R31'
597858,4189036.0,0,0.62,'E',12,9,39,56,'B10','Diesel',3374,'R42'
37965,76877.0,0,0.26,'C',4,18,32,100,'B2','Regular',184,'R82'
263469,2126553.0,0,0.28,'C',6,6,34,85,'B2','Diesel',186,'R24'
371642,3030705.0,0,0.55,'C',6,0,45,50,'B12','Diesel',144,'R93'
571945,4163123.0,0,0.64,'D',4,3,38,50,'B1','Diesel',772,'R52'
509226,4048296.0,0,0.85,'A',7,1,41,50,'B12','Diesel',5,'R41'
586132,4177310.0,0,0.79,'A',7,12,54,50,'B2','Diesel',48,'R53'
449301,3174578.0,0,0.23,'B',7,5,64,50,'B1','Diesel',99,'R24'
263119,2125901.0,1,0.49,'D',5,10,21,118,'B1','Diesel',1982,'R54'
27390,57765.0,0,1.0,'B',8,1,50,50,'B4','Diesel',58,'R53'
73140,153761.0,0,0.55,'F',5,5,48,68,'B1','Regular',15703,'R11'
611061,5038595.0,0,0.1,'D',7,2,33,57,'B12','Diesel',902,'R31'
448066,3173343.0,0,0.41,'D',10,12,53,54,'B10','Diesel',593,'R25'
347834,2280981.0,0,0.66,'C',6,4,56,50,'B1','Diesel',246,'R73'
96125,1014147.0,1,0.53,'A',11,0,42,50,'B12','Regular',15,'R93'
460038,3197692.0,0,1.0,'C',8,9,49,50,'B6','Diesel',251,'R25'
217220,2040306.0,0,0.08,'D',11,1,39,50,'B12','Diesel',836,'R41'
58327,126295.0,0,1.0,'C',7,6,52,50,'B10','Diesel',444,'R53'
493642,4011629.0,0,0.79,'D',6,4,49,50,'B12','Regular',516,'R82'
269757,2139558.0,0,0.64,'A',7,12,47,50,'B2','Diesel',33,'R23'
413322,3114903.0,0,0.36,'E',4,16,26,95,'B2','Regular',8455,'R82'
221570,2052377.0,0,0.84,'E',10,5,78,50,'B5','Regular',6705,'R11'
572634,4163812.0,0,0.97,'E',4,14,40,50,'B6','Regular',2044,'R24'
558474,4149652.0,0,0.13,'B',6,6,42,80,'B3','Diesel',64,'R11'
478551,3244194.0,0,0.07,'B',7,6,52,50,'B2','Diesel',61,'R91'
542083,4133261.0,0,1.0,'D',6,9,44,50,'B2','Diesel',1002,'R41'
625293,5075110.0,1,0.78,'D',7,3,63,50,'B12','Diesel',1064,'R93'
358476,3003942.0,0,0.63,'D',4,3,37,50,'B12','Regular',1271,'R91'
581102,4172280.0,0,0.08,'B',6,7,77,50,'B2','Diesel',91,'R24'
247572,2097626.0,0,0.65,'A',8,15,42,112,'B1','Regular',26,'R26'
346367,2279514.0,0,0.08,'B',6,9,27,64,'B2','Regular',76,'R91'
343697,2276843.0,0,0.5,'E',5,8,38,59,'B3','Regular',4253,'R72'
397901,3079472.0,0,1.0,'E',7,19,74,50,'B2','Regular',3021,'R53'
273093,2147164.0,0,0.5,'A',8,0,34,59,'B12','Diesel',32,'R24'
125481,1075832.0,0,1.0,'D',4,16,35,72,'B4','Regular',1557,'R82'
55022,112832.0,0,0.33,'C',9,4,52,64,'B1','Regular',383,'R93'
114450,1051329.0,0,0.91,'D',4,9,47,50,'B4','Regular',1443,'R11'
601432,5010094.0,0,0.87,'E',5,4,30,95,'B12','Regular',3657,'R82'
206026,2012994.0,1,0.8,'F',9,1,55,50,'B12','Regular',12374,'R11'
176926,1174679.0,0,1.0,'C',9,15,68,50,'B1','Regular',155,'R24'
210766,2021632.0,0,0.95,'D',7,2,45,50,'B12','Diesel',824,'R91'
62820,134760.0,0,1.0,'D',4,18,40,50,'B1','Regular',983,'R52'
321718,2253984.0,0,0.31,'E',9,12,36,57,'B1','Regular',3599,'R11'
490251,4003529.0,0,0.31,'C',8,6,57,50,'B12','Regular',330,'R25'
400991,3086838.0,0,1.0,'D',6,14,34,80,'B5','Regular',1064,'R24'
279203,2163893.0,0,0.08,'E',9,11,25,100,'B3','Regular',2044,'R24'
637339,5103411.0,0,0.26,'C',5,0,48,50,'B12','Diesel',317,'R11'
200790,2003278.0,0,0.28,'D',10,10,32,51,'B12','Diesel',1232,'R93'
534626,4125804.0,0,1.0,'C',6,14,58,50,'B1','Regular',476,'R93'
653077,6052024.0,0,0.19,'C',8,3,46,66,'B12','Regular',125,'R26'
322558,2255703.0,0,0.49,'C',5,1,62,50,'B3','Diesel',473,'R82'
199384,2000683.0,0,0.87,'E',4,2,54,50,'B12','Regular',5433,'R93'
36918,74950.0,0,0.33,'D',6,7,45,50,'B1','Diesel',647,'R41'
381188,3043526.0,0,0.05,'A',11,7,38,50,'B5','Diesel',8,'R72'
442445,3166955.0,0,0.92,'C',7,7,39,50,'B11','Diesel',102,'R93'
634124,5096528.0,0,0.09,'E',10,1,35,55,'B12','Regular',3834,'R11'
330705,2263851.0,0,1.0,'E',4,12,52,50,'B1','Regular',3963,'R91'
382814,3045153.0,0,0.62,'F',9,4,34,51,'B12','Regular',12437,'R11'
453727,3183167.0,0,0.66,'D',8,10,48,50,'B1','Diesel',1192,'R53'
217978,2042634.0,0,0.01,'B',10,6,41,50,'B1','Regular',58,'R91'
44832,90489.0,0,0.03,'C',11,1,44,66,'B11','Regular',153,'R54'
573076,4164254.0,0,0.31,'C',8,0,29,54,'B12','Diesel',490,'R26'
362327,3012320.0,0,0.8,'E',7,2,65,50,'B12','Diesel',3744,'R93'
11560,28765.0,0,0.11,'A',9,7,32,60,'B14','Diesel',43,'R24'
484929,3250849.0,0,0.08,'C',7,21,33,50,'B1','Regular',161,'R73'
303653,2215463.0,0,0.49,'D',5,7,30,68,'B4','Regular',721,'R93'
50259,102006.0,0,0.66,'A',4,8,28,54,'B2','Regular',50,'R91'
195290,1195291.0,0,1.0,'E',5,8,34,60,'B3','Regular',9307,'R82'
609247,5033252.0,0,0.46,'D',12,2,43,50,'B12','Diesel',1329,'R11'
194920,1194921.0,0,0.49,'D',4,13,31,95,'B2','Diesel',1326,'R93'
607914,5029226.0,0,0.38,'D',5,2,62,50,'B12','Regular',776,'R41'
163884,1145358.0,0,1.0,'D',6,11,44,50,'B1','Regular',1485,'R82'
571264,4162442.0,0,0.86,'C',4,22,58,50,'B1','Regular',245,'R93'
635747,5099959.0,0,0.41,'D',4,0,76,50,'B12','Diesel',598,'R93'
125692,1076296.0,0,0.92,'E',7,11,57,55,'B2','Diesel',2472,'R82'
539920,4131098.0,0,1.0,'A',7,7,39,50,'B5','Regular',20,'R53'
21264,46602.0,0,1.0,'D',4,2,79,50,'B6','Regular',1054,'R24'
383912,3046732.0,0,1.0,'C',11,8,54,57,'B3','Regular',277,'R82'
128831,1082830.0,0,0.23,'A',9,8,25,90,'B6','Regular',34,'R25'
97735,1015757.0,0,0.18,'D',6,1,41,60,'B3','Diesel',857,'R82'
19320,42899.0,0,0.08,'E',6,11,29,50,'B5','Regular',3301,'R73'
509263,4048405.0,0,0.79,'E',4,0,22,90,'B12','Diesel',2715,'R93'
523750,4114928.0,0,1.0,'C',6,10,57,50,'B1','Diesel',283,'R25'
89529,1004810.0,0,0.11,'C',4,0,25,80,'B12','Regular',142,'R53'
615996,5052276.0,0,0.14,'E',5,2,28,64,'B3','Regular',3317,'R93'
647638,6029023.0,0,0.37,'B',10,3,39,50,'B12','Regular',62,'R54'
306760,2218570.0,0,0.08,'C',7,5,34,50,'B12','Regular',289,'R31'
299994,2209564.0,0,1.0,'A',6,5,42,50,'B1','Diesel',30,'R24'
93923,1011944.0,0,0.78,'B',11,0,52,50,'B12','Regular',66,'R93'
513939,4062808.0,0,0.27,'D',4,0,42,50,'B12','Regular',1326,'R93'
457127,3190935.0,0,1.0,'B',6,8,68,50,'B3','Regular',84,'R52'
164398,1146494.0,0,0.01,'A',4,0,54,50,'B1','Regular',48,'R24'
62729,134582.0,0,1.0,'C',5,2,65,50,'B3','Diesel',165,'R53'
78919,164194.0,0,0.45,'A',6,11,53,57,'B1','Diesel',43,'R54'
225757,2059588.0,0,0.06,'D',6,15,49,80,'B1','Diesel',1109,'R24'
628120,5083172.0,0,0.8,'C',4,2,41,50,'B12','Regular',428,'R73'
155885,1128144.0,0,0.78,'D',7,3,50,50,'B3','Regular',1329,'R11'
584847,4176025.0,0,1.0,'E',6,17,82,56,'B2','Diesel',9307,'R82'
662308,6088025.0,0,0.07,'D',6,5,40,76,'B1','Diesel',1871,'R82'
591938,4183116.0,0,0.05,'D',6,10,22,100,'B2','Diesel',1054,'R24'
653140,6052262.0,0,0.45,'E',7,2,66,76,'B12','Diesel',9307,'R82'
373800,3032878.0,0,0.22,'C',4,0,41,50,'B12','Regular',314,'R21'
51044,103633.0,0,0.45,'E',6,7,72,50,'B1','Diesel',3317,'R93'
178202,1177537.0,0,0.83,'D',4,8,41,50,'B2','Diesel',1704,'R82'
651186,6045408.0,0,0.7,'C',6,4,40,50,'B12','Regular',109,'R52'
138042,1100768.0,0,1.0,'A',5,2,75,50,'B2','Diesel',31,'R23'
152592,1123399.0,0,0.77,'B',5,13,21,100,'B5','Diesel',69,'R93'
660248,6080949.0,0,0.62,'D',6,3,60,50,'B12','Diesel',1867,'R11'
495922,4017091.0,0,0.09,'E',8,3,37,51,'B12','Regular',5389,'R11'
186529,1186530.0,0,1.0,'D',7,5,49,50,'B6','Diesel',851,'R52'
221869,2052917.0,0,0.41,'A',4,8,56,77,'B2','Diesel',10,'R74'
446131,3171365.0,0,0.06,'C',7,0,63,50,'B10','Diesel',210,'R53'
605140,5020987.0,0,0.87,'D',5,7,27,85,'B1','Diesel',1780,'R31'
517000,4072433.0,0,0.62,'E',7,1,51,50,'B12','Diesel',3973,'R11'
30703,63722.0,0,0.73,'E',6,5,57,50,'B12','Diesel',4762,'R93'
320646,2235151.0,0,0.29,'C',4,14,30,64,'B1','Regular',219,'R91'
136048,1096995.0,0,1.0,'D',4,8,32,54,'B13','Regular',856,'R24'
105814,1032150.0,0,1.0,'D',5,1,71,50,'B1','Diesel',741,'R24'
620040,5062733.0,0,0.27,'E',7,4,65,54,'B12','Diesel',4348,'R72'
23543,50675.0,0,0.08,'D',5,18,49,67,'B3','Regular',1329,'R11'
675897,6112215.0,0,0.43,'D',4,1,25,90,'B12','Regular',1871,'R82'
124131,1072939.0,0,1.0,'C',4,3,75,50,'B6','Regular',133,'R31'
106514,1033640.0,0,1.0,'B',6,10,30,50,'B1','Diesel',88,'R52'
381592,3043931.0,2,0.31,'D',6,5,24,100,'B1','Diesel',1472,'R31'
646051,6022679.0,0,0.2,'C',7,1,67,51,'B12','Diesel',388,'R11'
101322,1022320.0,0,0.44,'A',6,6,50,50,'B1','Diesel',43,'R23'
224550,2057506.0,0,0.92,'A',6,9,42,50,'B5','Diesel',43,'R54'
492051,4007894.0,0,0.12,'C',6,4,43,50,'B12','Regular',203,'R22'
386733,3052945.0,0,1.0,'C',7,15,57,50,'B1','Regular',136,'R52'
484155,3250075.0,0,0.08,'C',6,12,47,50,'B3','Diesel',124,'R93'
373948,3033026.0,0,0.17,'C',7,10,36,51,'B2','Regular',267,'R91'
564229,4155407.0,0,0.74,'C',5,2,24,80,'B2','Diesel',144,'R24'
81463,168790.0,0,1.0,'D',5,15,45,50,'B4','Regular',614,'R24'
94177,1012199.0,0,0.55,'B',4,0,46,85,'B12','Regular',92,'R74'
57525,121052.0,0,0.21,'C',11,29,43,50,'B2','Regular',283,'R52'
526618,4117796.0,0,0.74,'C',6,7,46,52,'B2','Diesel',165,'R53'
385246,3049658.0,0,1.0,'A',6,11,66,50,'B1','Diesel',34,'R54'
458504,3194096.0,0,1.0,'C',5,15,45,50,'B2','Regular',330,'R52'
295482,2201494.0,0,0.81,'D',7,9,62,50,'B2','Regular',1064,'R24'
68249,144893.0,0,0.07,'C',6,3,67,50,'B2','Diesel',118,'R53'
554952,4146130.0,0,1.0,'C',6,12,31,76,'B1','Regular',106,'R24'
53071,108001.0,0,0.02,'D',5,0,47,50,'B6','Regular',988,'R82'
359834,3006916.0,0,0.59,'A',7,5,53,50,'B12','Regular',27,'R24'
326480,2259625.0,0,0.07,'E',4,10,29,64,'B5','Regular',4128,'R52'
263545,2126797.0,0,0.3,'D',7,16,35,51,'B2','Regular',1313,'R24'
652572,6050309.0,0,0.53,'C',7,2,71,50,'B12','Diesel',149,'R22'
141141,1106490.0,0,0.16,'A',7,2,70,50,'B2','Diesel',41,'R54'
293972,2198823.0,0,1.0,'C',6,8,48,50,'B1','Diesel',376,'R24'
227476,2062597.0,0,1.0,'B',6,5,52,62,'B2','Diesel',62,'R53'
551894,4143072.0,0,0.03,'C',7,2,65,50,'B10','Diesel',430,'R11'
315008,2226827.0,0,0.33,'D',6,4,61,50,'B1','Diesel',754,'R24'
331384,2264530.0,0,0.88,'D',6,0,57,50,'B12','Diesel',534,'R73'
28064,58999.0,0,1.0,'D',5,10,34,50,'B2','Diesel',563,'R52'
409730,3106814.0,0,0.47,'E',5,4,56,50,'B1','Diesel',4762,'R93'
430936,3149327.0,0,0.28,'A',6,7,34,54,'B1','Diesel',29,'R24'
614938,5049516.0,0,0.07,'E',6,5,37,90,'B3','Diesel',3055,'R11'
1662,3445.0,1,0.41,'A',10,0,42,50,'B12','Diesel',16,'R52'
438298,3161129.0,0,1.0,'D',6,9,24,86,'B2','Diesel',632,'R54'
179158,1179150.0,1,0.51,'A',7,16,34,51,'B3','Regular',44,'R72'
135,274.0,1,0.72,'D',6,0,51,50,'B12','Diesel',824,'R91'
322405,2255550.0,0,1.0,'B',14,16,41,50,'B4','Regular',72,'R26'
107197,1035142.0,0,0.7,'A',5,2,46,68,'B6','Regular',49,'R82'
254697,2110449.0,0,0.13,'C',4,13,71,50,'B1','Regular',155,'R24'
40516,81823.0,0,1.0,'D',5,1,69,50,'B6','Regular',730,'R93'
300024,2209613.0,1,0.31,'B',7,15,59,80,'B2','Regular',65,'R82'
527923,4119101.0,0,1.0,'C',5,11,68,50,'B5','Diesel',212,'R41'
635062,5098489.0,0,0.52,'E',4,0,40,50,'B12','Regular',4939,'R11'
561012,4152190.0,0,1.0,'D',8,20,29,90,'B1','Diesel',1482,'R82'
169149,1157144.0,0,0.88,'C',8,13,68,68,'B1','Diesel',234,'R24'
495144,4015216.0,0,0.54,'C',7,10,48,50,'B12','Diesel',295,'R53'
562875,4154053.0,0,1.0,'C',4,1,35,51,'B1','Diesel',229,'R53'
434797,3155650.0,0,0.46,'D',4,6,53,76,'B2','Regular',1326,'R93'
340557,2273703.0,0,0.08,'E',6,8,33,68,'B2','Regular',4059,'R23'
634914,5098174.0,0,0.54,'E',6,1,25,76,'B12','Diesel',2362,'R26'
671683,6106191.0,0,0.74,'E',4,1,80,50,'B12','Regular',6913,'R11'
369595,3027663.0,0,0.34,'D',6,10,34,54,'B13','Regular',1609,'R11'
622492,5068033.0,0,0.02,'A',8,1,44,50,'B12','Regular',49,'R11'
614211,5047558.0,0,0.11,'C',7,2,49,50,'B12','Diesel',369,'R24'
542690,4133868.0,0,1.0,'B',4,8,59,58,'B1','Regular',83,'R23'
498899,4024029.0,0,0.71,'B',4,2,58,57,'B12','Diesel',58,'R72'
70288,148642.0,0,0.12,'B',9,0,36,72,'B10','Diesel',85,'R83'
273023,2147048.0,0,0.16,'C',5,16,47,50,'B1','Regular',286,'R24'
21440,46928.0,0,1.0,'A',8,14,58,50,'B3','Diesel',23,'R24'
93246,1011162.0,0,0.95,'F',5,1,46,50,'B12','Regular',17140,'R11'
519240,4077384.0,0,0.95,'B',7,2,70,50,'B12','Diesel',55,'R73'
29572,61668.0,0,0.84,'A',5,3,76,50,'B2','Regular',9,'R72'
154234,1125041.0,0,0.37,'D',5,0,20,95,'B4','Regular',754,'R24'
641019,6001691.0,0,0.2,'C',6,8,45,54,'B12','Diesel',265,'R31'
204747,2010634.0,0,0.12,'D',6,3,47,50,'B12','Diesel',1448,'R93'
320114,2234577.0,0,0.41,'D',8,15,34,64,'B1','Diesel',933,'R11'
676852,6113170.0,0,0.15,'A',5,5,19,100,'B12','Regular',18,'R26'
626649,5078780.0,0,0.82,'E',11,8,32,80,'B12','Regular',3430,'R93'
674914,6111232.0,0,0.58,'E',8,1,49,52,'B12','Diesel',2715,'R93'
606619,5025412.0,0,0.36,'D',7,3,46,50,'B12','Regular',540,'R41'
595550,4186728.0,0,0.19,'C',5,9,55,50,'B4','Regular',473,'R53'
316370,2228197.0,0,0.08,'E',6,4,38,57,'B3','Diesel',7162,'R11'
352873,2286021.0,0,0.49,'E',5,4,52,50,'B6','Regular',7259,'R31'
336232,2269378.0,0,0.08,'C',4,12,46,72,'B4','Diesel',245,'R93'
660338,6081336.0,0,0.12,'B',7,4,51,50,'B12','Regular',73,'R91'
55517,114097.0,0,0.12,'E',6,15,38,50,'B13','Regular',8455,'R82'
186686,1186687.0,0,0.5,'A',6,15,36,75,'B1','Diesel',39,'R52'
113231,1048558.0,0,1.0,'C',7,10,47,50,'B1','Diesel',342,'R53'
219676,2048907.0,0,1.0,'E',6,10,51,50,'B13','Regular',4116,'R24'
581442,4172620.0,0,0.13,'C',9,18,41,50,'B3','Regular',129,'R82'
204136,2009523.0,0,0.95,'C',6,5,44,50,'B12','Regular',128,'R72'
1249,2587.0,1,0.08,'C',6,0,76,58,'B12','Diesel',247,'R25'
442687,3167209.0,0,0.37,'D',7,13,21,95,'B2','Regular',505,'R22'
259917,2119963.0,0,0.53,'B',7,7,19,95,'B2','Regular',66,'R52'
238933,2082374.0,0,0.54,'D',4,10,72,55,'B2','Regular',1601,'R41'
664585,6092451.0,0,0.49,'E',4,1,30,95,'B12','Regular',4011,'R41'
447742,3173019.0,0,0.06,'B',4,14,83,50,'B2','Regular',80,'R24'
48792,98971.0,0,0.07,'B',5,13,27,72,'B2','Diesel',67,'R24'
103430,1026893.0,0,0.67,'C',6,11,55,50,'B1','Diesel',295,'R52'
276824,2156702.0,0,0.68,'A',6,10,29,60,'B1','Diesel',37,'R24'
369343,3027186.0,0,0.36,'E',6,1,68,50,'B12','Diesel',3301,'R73'
622340,5067757.0,0,0.06,'E',8,1,36,50,'B12','Diesel',8455,'R82'
301721,2212695.0,0,0.29,'B',7,9,24,76,'B12','Regular',94,'R31'
109942,1041353.0,0,0.14,'C',6,13,22,100,'B1','Regular',283,'R25'
622756,5068499.0,0,0.07,'C',4,1,49,50,'B12','Regular',176,'R26'
467512,3231806.0,0,0.24,'E',7,6,44,50,'B4','Regular',3132,'R11'
30450,63268.0,0,1.0,'A',4,4,30,50,'B2','Regular',46,'R93'
464208,3207015.0,0,1.0,'D',9,26,44,50,'B10','Diesel',1385,'R53'
356838,3000372.0,0,0.12,'E',4,3,64,54,'B12','Regular',3663,'R11'
101869,1023450.0,0,1.0,'A',4,10,72,90,'B1','Regular',25,'R24'
645621,6021015.0,0,0.1,'B',12,4,28,72,'B12','Regular',59,'R26'
91519,1008414.0,0,0.29,'B',7,1,51,76,'B12','Diesel',82,'R94'
114259,1050893.0,0,0.63,'E',6,14,40,72,'B1','Regular',3856,'R11'
334393,2267539.0,0,0.5,'C',6,11,70,50,'B1','Diesel',495,'R91'
252094,2105689.0,0,1.0,'D',7,6,75,50,'B6','Diesel',1699,'R91'
490495,4004126.0,0,0.54,'C',5,4,63,59,'B12','Regular',197,'R93'
94962,1012984.0,0,0.06,'D',4,0,52,50,'B12','Regular',1294,'R72'
14860,34915.0,0,0.06,'C',7,2,42,50,'B1','Diesel',226,'R24'
270177,2140415.0,0,0.48,'E',4,14,30,71,'B1','Regular',3744,'R93'
607317,5027471.0,0,0.45,'E',5,3,31,90,'B12','Regular',8346,'R11'
129902,1084990.0,0,1.0,'C',11,9,70,50,'B1','Regular',203,'R24'
536723,4127901.0,0,1.0,'B',7,1,46,50,'B1','Diesel',60,'R24'
630277,5088650.0,0,0.66,'E',7,5,34,50,'B12','Diesel',3490,'R31'
13959,33286.0,0,0.31,'C',7,12,48,50,'B11','Diesel',448,'R54'
556234,4147412.0,0,1.0,'B',5,4,42,88,'B2','Diesel',91,'R24'
146660,1115841.0,0,1.0,'A',8,5,30,57,'B2','Regular',13,'R24'
515076,4066138.0,0,0.07,'E',6,0,55,50,'B12','Diesel',2139,'R11'
597420,4188598.0,0,1.0,'E',11,6,47,50,'B2','Regular',3301,'R73'
452967,3181492.0,0,1.0,'C',4,13,39,50,'B1','Regular',276,'R91'
137821,1100261.0,1,0.36,'E',6,8,60,50,'B2','Diesel',8549,'R82'
424072,3137053.0,0,0.39,'C',6,13,50,65,'B1','Diesel',125,'R53'
635946,5100378.0,0,0.24,'C',7,0,52,58,'B12','Diesel',114,'R31'
261057,2122010.0,0,0.3,'D',6,14,47,50,'B1','Diesel',1732,'R82'
666055,6095316.0,0,0.1,'D',4,1,24,112,'B12','Diesel',1767,'R31'
445271,3170496.0,0,0.46,'D',4,14,53,50,'B2','Regular',783,'R31'
114630,1051593.0,0,0.17,'C',6,9,29,125,'B3','Regular',401,'R11'
15291,35709.0,0,1.0,'B',10,13,50,55,'B12','Diesel',87,'R82'
394263,3070927.0,0,1.0,'A',8,18,44,55,'B2','Diesel',11,'R24'
370468,3029288.0,0,0.54,'C',7,1,51,50,'B12','Diesel',461,'R26'
506854,4042502.0,0,0.84,'E',4,1,55,50,'B12','Regular',3434,'R11'
345974,2279121.0,0,0.08,'C',4,12,36,68,'B2','Regular',155,'R31'
423599,3136013.0,0,0.91,'C',11,2,33,51,'B3','Diesel',159,'R23'
287838,2188045.0,0,1.0,'C',7,2,33,50,'B1','Regular',106,'R82'
83269,171955.0,0,1.0,'C',4,11,53,50,'B1','Regular',399,'R24'
47996,97040.0,0,0.24,'D',5,9,35,80,'B5','Diesel',949,'R24'
355004,2288153.0,0,0.08,'D',6,18,45,50,'B3','Regular',1271,'R91'
68409,145177.0,0,0.04,'C',6,10,47,50,'B1','Diesel',102,'R52'
246615,2095773.0,1,0.64,'C',9,14,31,71,'B2','Regular',273,'R82'
311583,2223399.0,0,0.08,'D',6,9,32,54,'B1','Diesel',646,'R31'
71271,150454.0,0,1.0,'A',4,4,68,62,'B1','Regular',35,'R25'
438601,3161457.0,0,0.15,'E',8,5,55,55,'B2','Diesel',3859,'R11'
159465,1135807.0,0,0.07,'C',7,4,45,50,'B1','Diesel',229,'R53'
245271,2093260.0,0,1.0,'A',6,12,42,50,'B2','Diesel',38,'R54'
505463,4039644.0,1,0.8,'D',4,1,46,50,'B12','Diesel',581,'R93'
1678,3480.0,1,0.85,'D',4,1,23,95,'B12','Regular',1323,'R82'
225613,2059358.0,0,0.66,'C',7,7,44,51,'B2','Diesel',206,'R82'
447248,3172507.0,1,0.62,'A',6,8,49,69,'B1','Diesel',41,'R24'
348403,2281550.0,0,0.5,'D',10,3,50,50,'B4','Regular',1225,'R25'
292688,2196592.0,0,0.1,'B',6,12,36,50,'B6','Diesel',57,'R24'
